latitude,longitude
38.649129337740106,-90.1345225166552
38.6491310159756,-90.13452289847382
38.649132694663,-90.1345232800785
38.64913437366755,-90.13452366134696
38.64913605282655,-90.13452404213392
38.64913773195644,-90.13452442227856
38.64913941086042,-90.13452480161158
38.64914108933685,-90.13452517996316
38.64914276718861,-90.13452555717096
38.64914444423336,-90.13452593308868
38.64914612031468,-90.13452630759484
38.64914779531331,-90.13452668060188
38.64914946915781,-90.13452705206396
38.64915114183343,-90.13452742198363
38.64915281338771,-90.13452779041567
38.64915448393147,-90.13452815746685
38.64915615363415,-90.1345285232914
38.64915782271272,-90.13452888808118
38.64915949141512,-90.13452925205152
38.649161159999615,-90.13452961542376
38.64916282871285,-90.13452997840716
38.649164497769625,-90.13453034118226
38.649166167336794,-90.13453070388788
38.649167837522995,-90.13453106661314
38.64916950837468,-90.13453142939474
38.649171179878145,-90.1345317922193
38.64917285196652,-90.13453215502966
38.64917452453022,-90.1345325177342
38.64917619742939,-90.1345328802176
38.649177870506875,-90.13453324235194
38.649179543600304,-90.13453360400696
38.64918121655268,-90.134533965059
38.64918288922059,-90.13453432539777
38.64918456148016,-90.13453468493094
38.64918623323046,-90.13453504358684
38.649187904395,-90.13453540131508
38.64918957492152,-90.13453575808568
38.64919124478066,-90.13453611388732
38.6491929139639,-90.13453646872468
38.64919458248125,-90.13453682261562
38.64919625035879,-90.13453717558828
38.64919791763633,-90.1345375276784
38.649199584365064,-90.13453787892668
38.64920125060515,-90.13453822937656
38.64920291642294,-90.13453857907204
38.649204581887744,-90.13453892805536
38.64920624706794,-90.13453927636502
38.649207912026235,-90.13453962403332
38.64920957681439,-90.13453997108395
38.649211241467526,-90.13454031752958
38.64921290599847,-90.13454066336966
38.64921457039293,-90.13454100858878
38.649216234606186,-90.13454135315578
38.64921789856203,-90.13454169702425
38.6492195621548,-90.1345420401343
38.64922122525471,-90.1345423824162
38.649222887716576,-90.13454272379528
38.64922454939093,-90.13454306419806
38.64922621013622,-90.13454340355842
38.64922786983021,-90.13454374182328
38.64922952837895,-90.13454407895648
38.64923118572216,-90.13454441494076
38.6492328418347,-90.13454474977756
38.64923449672446,-90.1345450834848
38.64923615042725,-90.1345454160932
38.64923780299978,-90.13454574764172
38.64923945451165,-90.13454607817263
38.64924110503727,-90.13454640772684
38.64924275464861,-90.13454673633991
38.6492444034091,-90.13454706403918
38.6492460513693,-90.13454739084187
38.64924769856433,-90.13454771675484
38.649249345012976,-90.13454804177528
38.64925099071852,-90.13454836589273
38.64925263567069,-90.13454868909166
38.649254279848655,-90.13454901135503
38.64925592322451,-90.13454933266748
38.64925756576702,-90.13454965301864
38.64925920744504,-90.13454997240562
38.649260848230625,-90.13455029083488
38.64926248810132,-90.1345506083225
38.64926412704155,-90.13455092489347
38.6492657650431,-90.13455124057968
38.64926740210457,-90.13455155541676
38.64926903823006,-90.13455186944051
38.64927067342712,-90.13455218268317
38.64927230770431,-90.1345524951696
38.649273941068685,-90.1345528069144
38.64927557352338,-90.13455311791986
38.64927720506566,-90.13455342817473
38.64927883568562,-90.13455373765464
38.64928046536572,-90.13455404632352
38.64928209408115,-90.13455435413633
38.64928372180096,-90.13455466104224
38.64928534848974,-90.13455496698865
38.649286974109735,-90.13455527192478
38.64928859862312,-90.13455557580522
38.649290221994384,-90.13455587859276
38.64929184419265,-90.13455618026089
38.64929346519406,-90.13455648079564
38.649295084983834,-90.1345567801972
38.64929670355821,-90.13455707848088
38.649298320925915,-90.13455737567756
38.649299937109085,-90.13455767183366
38.64930155214335,-90.13455796701028
38.64930316607695,-90.1345582612812
38.64930477896866,-90.13455855473008
38.64930639088453,-90.13455884744612
38.64930800189325,-90.13455913951864
38.64930961206059,-90.13455943103068
38.64931122144297,-90.13455972205185
38.64931283008094,-90.13456001263128
38.64931443799307,-90.13456030279104
38.649316045171105,-90.13456059252124
38.64931765157723,-90.13456088177767
38.64931925714398,-90.13456117048244
38.64932086177743,-90.13456145852832
38.64932246536323,-90.13456174578644
38.649324067775055,-90.13456203211646
38.64932566888428,-90.13456231737814
38.6493272685693,-90.1345626014421
38.649328866723664,-90.13456288419913
38.64933046326184,-90.13456316556658
38.649332058122546,-90.13456344549166
38.649333651269565,-90.13456372395171
38.64933524269041,-90.13456400095208
38.649336832393544,-90.13456427652184
38.64933842040461,-90.13456455070887
38.649340006762365,-90.13456482357438
38.64934159151481,-90.13456509518753
38.649343174715725,-90.134565365621
38.649344756421776,-90.13456563494734
38.6493463366903,-90.13456590323614
38.649347915577344,-90.13456617055192
38.64934949313587,-90.13456643695268
38.64935106941381,-90.13456670248824
38.64935264445164,-90.13456696719898
38.64935421827932,-90.13456723111376
38.64935579091263,-90.13456749424752
38.64935736234887,-90.13456775659864
38.64935893256243,-90.13456801814569
38.64936050150058,-90.13456827884472
38.64936206908015,-90.13456853862704
38.64936363518595,-90.13456879739825
38.649365199671465,-90.13456905503926
38.649366762362654,-90.13456931140962
38.64936832306513,-90.13456956635368
38.649369881574984,-90.13456981970968
38.64937143769279,-90.1345700713212
38.6493729912402,-90.13457032105114
38.64937454207756,-90.13457056879584
38.649376090121045,-90.1345708144992
38.64937763535691,-90.13457105816404
38.64937917785077,-90.13457129985925
38.64938071774958,-90.13457153972094
38.64938225527507,-90.13457177794632
38.649383790708136,-90.13457201478018
38.64938532436542,-90.13457225049484
38.649386856571255,-90.13457248536665
38.649388387628925,-90.13457271965186
38.64938991779517,-90.1345729535658
38.64939144726102,-90.1345731872672
38.64939297614013,-90.13457342084932
38.64939450446485,-90.13457365433746
38.64939603218887,-90.13457388769208
38.649397559195215,-90.13457412081644
38.64939908530784,-90.134574353567
38.649400610305406,-90.13457458576556
38.64940213393611,-90.13457481721191
38.6494036559326,-90.1345750476966
38.64940517602666,-90.13457527701232
38.64940669396324,-90.13457550496553
38.64940820951381,-90.13457573138604
38.64940972248891,-90.13457595613646
38.6494112327497,-90.13457617912005
38.64941274021786,-90.1345764002874
38.64941424488336,-90.13457661964128
38.649415746808835,-90.1345768372389
38.6494172461297,-90.13457705319108
38.64941874304884,-90.13457726765743
38.649420237825176,-90.1345774808374
38.649421730756295,-90.13457769295675
38.64942322215603,-90.13457790425085
38.64942471232926,-90.13457811494597
38.64942620154658,-90.1345783252408
38.649427690021746,-90.13457853529012
38.649429177893886,-90.13457874519209
38.649430665216215,-90.1345789549804
38.64943215195197,-90.13457916462195
38.649433637978056,-90.13457937401972
38.64943512309622,-90.13457958302148
38.64943660705094,-90.13457979143313
38.649438089552454,-90.13457999903548
38.64943957030249,-90.13458020560329
38.64944104901986,-90.13458041092376
38.64944252546346,-90.13458061481316
38.64944399945073,-90.13458081713028
38.649445470870965,-90.13458101778578
38.64944693969335,-90.13458121674812
38.64944840597017,-90.13458141404573
38.649449869835955,-90.13458160976622
38.649451331502995,-90.13458180405333
38.649452791253665,-90.1345819971011
38.64945424942972,-90.13458218914644
38.649455706418465,-90.13458238045898
38.64945716263561,-90.13458257132902
38.64945861850495,-90.1345827620528
38.64946007443494,-90.13458295291584
38.64946153079308,-90.13458314417456
38.64946298787939,-90.13458333603737
38.64946444590107,-90.13458352864622
38.64946590495093,-90.13458372206136
38.64946736499274,-90.13458391625052
38.6494688258563,-90.13458411108536
38.64947028724489,-90.13458430634653
38.64947174875595,-90.13458450173852
38.64947320991414,-90.13458469691304
38.64947467021315,-90.13458489149902
38.64947612916082,-90.13458508513467
38.649477586321474,-90.13458527749803
38.64947904135018,-90.13458546833137
38.64948049401547,-90.1345856574575
38.6494819442093,-90.13458584478724
38.64948339194481,-90.1345860303178
38.64948483734402,-90.13458621412424
38.64948628061812,-90.13458639634568
38.64948772204371,-90.13458657716842
38.64948916193781,-90.1345867568086
38.64949060063423,-90.13458693549538
38.64949203846317,-90.13458711345672
38.64949347573499,-90.13458729090804
38.64949491272872,-90.13458746804396
38.64949634968489,-90.13458764503332
38.649497786802094,-90.13458782201646
38.64949922423625,-90.13458799910426
38.649500662101495,-90.13458817637829
38.64950210047172,-90.13458835389098
38.64950353938203,-90.1345885316658
38.64950497882963,-90.13458870969664
38.6495064187742,-90.13458888794692
38.649507859137984,-90.13458906634868
38.64950929980635,-90.13458924480182
38.64951074062965,-90.13458942317504
38.64951218142747,-90.13458960130858
38.649513621996,-90.13458977902008
38.64951506211936,-90.13458995611369
38.64951650158488,-90.13459013239284
38.6495179402021,-90.13459030767636
38.6495193778242,-90.13459048181672
38.64952081437017,-90.1345906547193
38.64952224984526,-90.13459082636015
38.64952368435666,-90.1345909968002
38.64952511812145,-90.13459116619292
38.6495265514642,-90.13459133478356
38.64952798480235,-90.13459150289786
38.64952941861955,-90.1345916709208
38.649530853429304,-90.13459183926676
38.649532289733514,-90.13459200834517
38.649533727982366,-90.13459217852674
38.64953516854104,-90.13459235011504
38.64953661166744,-90.1345925233267
38.649538057502475,-90.13459269828196
38.64953950607224,-90.13459287500476
38.649540957300346,-90.13459305343136
38.64954241102728,-90.13459323342474
38.649543867034104,-90.13459341479304
38.649545325067415,-90.13459359730916
38.64954678486341,-90.13459378073028
38.649548246169175,-90.13459396481568
38.64954970876032,-90.13459414934192
38.64955117245418,-90.1345943341154
38.6495526371188,-90.13459451898176
38.6495541026778,-90.13459470383276
38.649555569111634,-90.13459488861032
38.6495570364558,-90.13459507330862
38.64955850479625,-90.13459525797352
38.64955997426259,-90.13459544269983
38.649561445019074,-90.13459562762615
38.64956291725383,-90.13459581292686
38.64956439116643,-90.13459599880136
38.64956586695439,-90.13459618546123
38.649567344799415,-90.13459637311544
38.649568824854654,-90.1345965619554
38.64957030723409,-90.13459675214148
38.649571792005176,-90.13459694379225
38.649573279185326,-90.13459713697726
38.64957476874227,-90.1345973317144
38.64957626059803,-90.1345975279712
38.649577754635935,-90.13459772567045
38.64957925070988,-90.134597924699
38.649580748655026,-90.1345981249198
38.64958224829887,-90.13459832618484
38.64958374947166,-90.13459852834904
38.649585252015264,-90.1345987312824
38.64958675578965,-90.13459893488
38.649588260676744,-90.13459913906875
38.64958976658157,-90.13459934381098
38.649591273431135,-90.1345995491046
38.649592781171485,-90.13459975498122
38.649594289763535,-90.13459996150227
38.649595799178435,-90.13460016875392
38.64959730939277,-90.13460037684156
38.64959882038428,-90.134600585884
38.64960033212822,-90.13460079600785
38.649601844594656,-90.134601007342
38.649603357746656,-90.13460122001212
38.649604871539445,-90.1346014341355
38.64960638592027,-90.13460164981564
38.64960790082898,-90.13460186713723
38.649609416198984,-90.13460208616137
38.6496109319585,-90.13460230692122
38.64961244803194,-90.13460252941944
38.64961396434126,-90.1346027536267
38.64961548080726,-90.13460297948296
38.64961699735066,-90.13460320690145
38.64961851389305,-90.1346034357754
38.64962003035758,-90.1346036659876
38.64962154666944,-90.13460389742104
38.64962306275604,-90.1346041299702
38.64962457854691,-90.13460436355088
38.649626093973446,-90.13460459810749
38.649627608968416,-90.13460483361727
38.64962912346543,-90.13460507009104
38.64963063739852,-90.13460530757068
38.649632150701784,-90.1346055461243
38.64963366330936,-90.13460578583948
38.64963517515564,-90.13460602681558
38.649636686175775,-90.13460626915594
38.64963819630644,-90.13460651296084
38.649639705486706,-90.13460675832118
38.64964121365891,-90.13460700531417
38.64964272076938,-90.13460725400012
38.649644226768785,-90.13460750442152
38.64964573161197,-90.13460775660344
38.649647235257056,-90.13460801055564
38.64964873766383,-90.13460826627598
38.649650238791246,-90.13460852375462
38.649651738594194,-90.1346087829792
38.64965323701974,-90.1346090439401
38.64965473400292,-90.13460930663574
38.64965622946275,-90.13460957107732
38.64965772329865,-90.1346098372928
38.64965921538797,-90.1346101053295
38.64966070558509,-90.13461037525522
38.649662193722534,-90.13461064715736
38.64966367961448,-90.13461092114008
38.649665163062835,-90.13461119731927
38.64966664386571,-90.13461147581584
38.64966812182794,-90.13461175674712
38.649669596772945,-90.13461204021768
38.64967106855458,-90.13461232630996
38.64967253706802,-90.13461261507577
38.64967400225779,-90.13461290652998
38.649675464121714,-90.13461320064746
38.64967692270953,-90.13461349736382
38.649678378115695,-90.1346137965806
38.6496798304668,-90.13461409817462
38.64968127990531,-90.13461440200996
38.649682726571626,-90.13461470795136
38.64968417058712,-90.1346150158768
38.649685612039775,-90.13461532568834
38.64968705097347,-90.13461563732017
38.64968848738132,-90.1346159507435
38.649689921202736,-90.13461626596876
38.649691352323806,-90.13461658304524
38.649692780580416,-90.1346169020583
38.64969420576367,-90.13461722312532
38.64969562762723,-90.13461754638976
38.64969704589654,-90.1346178720141
38.64969846027968,-90.13461820017169
38.649699870480035,-90.13461853103746
38.64970127621049,-90.13461886477786
38.649702677208936,-90.13461920154012
38.6497040732543,-90.13461954144157
38.649705464182304,-90.13461988455931
38.64970684989937,-90.13462023092198
38.64970823039311,-90.13462058050368
38.649709605737534,-90.13462093322204
38.64971097609133,-90.13462128894136
38.64971234168789,-90.134621647481
38.64971370281706,-90.13462200862976
38.649715059799355,-90.13462237216476
38.64971641295537,-90.13462273787346
38.649717762573474,-90.13462310557598
38.649719108879474,-90.13462347514556
38.64972045201115,-90.134623846525
38.64972179199992,-90.13462421973765
38.649723128761245,-90.13462459489222
38.64972446209487,-90.1346249721807
38.64972579169518,-90.13462535186962
38.64972711717107,-90.13462573428514
38.649728438073694,-90.13462611979368
38.64972975392924,-90.13462650877943
38.64973106427309,-90.13462690162189
38.64973236868203,-90.13462729867462
38.64973366680227,-90.13462770024792
38.64973495837174,-90.13462810659496
38.64973624323656,-90.13462851790212
38.64973752136176,-90.13462893428314
38.64973879283659,-90.13462935577668
38.6497400578746,-90.13462978234698
38.64974131680843,-90.1346302138876
38.64974257007862,-90.13463065022842
38.64974381821604,-90.1346310911461
38.64974506181704,-90.1346315363786
38.64974630151127,-90.13463198564357
38.649747537922195,-90.13463243866096
38.6497487716219,-90.13463289517878
38.64975000308263,-90.13463335500091
38.64975123262873,-90.13463381801463
38.64975246039418,-90.13463428421557
38.64975368629115,-90.13463475372605
38.649754909995565,-90.13463522680456
38.64975613095417,-90.13463570384263
38.64975734841572,-90.13463618534826
38.64975856148476,-90.13463667191616
38.64975976919217,-90.13463716418852
38.649760970573126,-90.13463766281096
38.64976216474169,-90.13463816839032
38.64976335095261,-90.13463868145926
38.64976452864427,-90.13463920245115
38.64976569746024,-90.13463973168696
38.64976685725015,-90.13464026937312
38.64976800805357,-90.13464081560898
38.6497691500713,-90.13464137040089
38.64977028362954,-90.13464193367987
38.649771409141906,-90.13464250532051
38.649772527073246,-90.13464308515856
38.64977363790824,-90.13464367300622
38.64977474212606,-90.13464426866445
38.649775840181384,-90.13464487193248
38.649776932490674,-90.1346454826158
38.649778019422115,-90.1346461005334
38.6497791012871,-90.13464672552632
38.64978017833118,-90.13464735746832
38.64978125072294,-90.1346479962799
38.649782318540026,-90.13464864194565
38.64978338175234,-90.13464929453448
38.64978444020379,-90.13464995422112
38.64978549359489,-90.1346506213068
38.64978654146944,-90.13465129623542
38.64978758320908,-90.13465197960264
38.6497886180396,-90.1346526721535
38.64978964505248,-90.13465337476596
38.64979066324398,-90.1346540884179
38.649791671572494,-90.13465481413732
38.64979266903258,-90.13465555293654
38.64979365474147,-90.13465630573435
38.649794628031145,-90.13465707327232
38.64979558853638,-90.13465785603329
38.64979653626761,-90.1346586541724
38.64979747165625,-90.13465946747178
38.64979839556164,-90.13466029532827
38.649799309231874,-90.1346611367824
38.64980021421702,-90.13466199058944
38.649801112242095,-90.13466285532778
38.64980200505603,-90.13466372953005
38.6498028942787,-90.13466461181852
38.64980378126729,-90.13466550102584
38.64980466701757,-90.13466639628749
