t,seconds_elapsed,E,N,lat,lon,speed,heading_deg,yaw_rate
1782421471270309000,51.27,7.030681094331834,-31.22695435077254,38.64839591962237,-90.13540302846964,9.948421478259409,20.2528732625032,-0.4061387386292311
1782421471280309000,51.28,7.201611695458219,-31.163776657310216,38.648396487793015,-90.13540106017874,9.948421478259409,20.316453180930797,-0.20444147183233202
1782421471290309000,51.29,7.372982823325242,-31.100221338111787,38.64839705935974,-90.1353990868151,9.948421478259409,20.379194950221162,-0.05131478827034228
1782421471300309000,51.300000000000004,7.544790828392785,-31.036291311722177,38.64839763429627,-90.13539710842078,9.948421478259407,20.44111039449903,0.07849990436330971
1782421471310309000,51.31,7.717032061120384,-30.97198949668644,38.64839821257639,-90.13539512503776,9.948421478259407,20.50221108961712,0.26519012810770876
1782421471320309000,51.32,7.889702871967901,-30.90731881154949,38.648398794173836,-90.13539313670809,9.948421478259407,20.562508369099834,0.3855296026496309
1782421471330309000,51.33,8.062799611395134,-30.842282174856308,38.64839937906236,-90.13539114347378,9.948421478259407,20.622013329935577,0.3757001428607257
1782421471340309000,51.34,8.236318629861943,-30.7768825051518,38.64839996721572,-90.13538914537689,9.948421478259407,20.680736838192903,0.291181142050747
1782421471350309000,51.35,8.410256277827866,-30.711122720981017,38.64840055860767,-90.13538714245941,9.948421478259407,20.7386895344606,0.1326001665054235
1782421471360309000,51.36,8.584608905752786,-30.64500574088889,38.64840115321196,-90.13538513476337,9.948421478259407,20.79588183916502,-0.06637562595704237
1782421471370309000,51.370000000000005,8.759372864096589,-30.57853448342033,38.64840175100233,-90.1353831223308,9.948421478259407,20.852323957710247,-0.2761958220540021
