t,seconds_elapsed,tone_hz,rpm_est
1782422675439623400,160.44,35.15625,4218.75
1782422675449623400,160.45000000000002,35.15625,4218.75
1782422675459623400,160.46,35.15625,4218.75
1782422675469623400,160.47,35.15625,4218.75
1782422675479623400,160.48,35.325089215732085,4239.01070588785
1782422675489623400,160.49,35.629606139287425,4275.5527367144905
1782422675499623400,160.5,35.9341230628419,4312.094767541027
1782422675509623400,160.51,36.23863998639637,4348.636798367565
1782422675519623400,160.52,36.543156909951705,4385.178829194205
1782422675529623400,160.53,36.84767383350618,4421.720860020741
1782422675539623400,160.54,37.15219075706065,4458.262890847278
1782422675549623400,160.55,37.45670768061599,4494.804921673919
1782422675559623400,160.56,37.761224604170465,4531.346952500456
1782422675569623400,160.57,38.06574152772494,4567.888983326992
1782422675579623400,160.58,38.37025845128028,4604.431014153633
1782422675589623400,160.59,38.67477537483475,4640.97304498017
1782422675599623400,160.6,38.979292298389225,4677.515075806707
1782422675609623400,160.61,39.0625,4687.5
1782422675619623400,160.62,39.0625,4687.5
1782422675629623400,160.63,39.0625,4687.5
1782422675639623400,160.64,39.0625,4687.5
1782422675649623400,160.65,39.0625,4687.5
1782422675659623400,160.66,39.0625,4687.5
1782422675669623400,160.67000000000002,39.0625,4687.5
1782422675679623400,160.68,39.0625,4687.5
1782422675689623400,160.69,39.0625,4687.5
1782422675699623400,160.70000000000002,39.0625,4687.5
1782422675709623400,160.71,39.0625,4687.5
1782422675719623400,160.72,39.0625,4687.5
1782422675729623400,160.73,39.0625,4687.5
1782422675739623400,160.74,39.0625,4687.5
1782422675749623400,160.75,39.0625,4687.5
1782422675759623400,160.76,39.0625,4687.5
1782422675769623400,160.77,39.0625,4687.5
1782422675779623400,160.78,39.0625,4687.5
1782422675789623400,160.79,39.0625,4687.5
1782422675799623400,160.8,39.0625,4687.5
1782422675809623400,160.81,39.0625,4687.5
1782422675819623400,160.82,39.0625,4687.5
1782422675829623400,160.83,39.0625,4687.5
1782422675839623400,160.84,39.0625,4687.5
1782422675849623400,160.85,39.0625,4687.5
1782422675859623400,160.86,39.105964621668164,4692.71575460018
1782422675869623400,160.87,39.71499846877711,4765.799816253253
1782422675879623400,160.88,40.32403231588606,4838.883877906326
1782422675889623400,160.89,40.933066162995004,4911.9679395594
1782422675899623400,160.9,41.54210001010568,4985.052001212682
1782422675909623400,160.91,42.151133857214624,5058.136062865755
1782422675919623400,160.92000000000002,42.7601677043253,5131.220124519036
1782422675929623400,160.93,43.369201551434244,5204.304186172109
1782422675939623400,160.94,43.97823539854319,5277.3882478251835
1782422675949623400,160.95000000000002,44.58726924565387,5350.472309478464
1782422675959623400,160.96,45.19630309276282,5423.556371131538
1782422675969623400,160.97,45.805336939871765,5496.640432784611
1782422675979623400,160.98,46.414370786980705,5569.724494437685
1782422675989623400,160.99,46.875,5625.0
1782422675999623400,161.0,46.875,5625.0
1782422676009623400,161.01,46.875,5625.0
1782422676019623400,161.02,46.875,5625.0
1782422676029623400,161.03,46.875,5625.0
1782422676039623400,161.04,46.875,5625.0
1782422676049623400,161.05,46.875,5625.0
1782422676059623400,161.06,46.875,5625.0
1782422676069623400,161.07,46.875,5625.0
1782422676079623400,161.08,46.875,5625.0
1782422676089623400,161.09,46.875,5625.0
1782422676099623400,161.1,46.875,5625.0
1782422676109623400,161.11,46.875,5625.0
1782422676119623400,161.12,46.875,5625.0
1782422676129623400,161.13,46.875,5625.0
1782422676139623400,161.14,46.875,5625.0
1782422676149623400,161.15,46.875,5625.0
1782422676159623400,161.16,46.875,5625.0
1782422676169623400,161.17000000000002,46.875,5625.0
1782422676179623400,161.18,46.875,5625.0
1782422676189623400,161.19,46.875,5625.0
1782422676199623400,161.20000000000002,46.875,5625.0
1782422676209623400,161.21,46.875,5625.0
1782422676219623400,161.22,46.875,5625.0
1782422676229623400,161.23,46.875,5625.0
1782422676239623400,161.24,46.875,5625.0
1782422676249623400,161.25,46.875,5625.0
1782422676259623400,161.26,46.875,5625.0
1782422676269623400,161.27,46.875,5625.0
1782422676279623400,161.28,46.875,5625.0
1782422676289623400,161.29,46.875,5625.0
1782422676299623400,161.3,46.875,5625.0
1782422676309623400,161.31,46.875,5625.0
1782422676319623400,161.32,46.875,5625.0
1782422676329623400,161.33,46.875,5625.0
1782422676339623400,161.34,46.875,5625.0
1782422676349623400,161.35,46.875,5625.0
1782422676359623400,161.36,46.875,5625.0
1782422676369623400,161.37,46.875,5625.0
1782422676379623400,161.38,46.875,5625.0
1782422676389623400,161.39,46.875,5625.0
1782422676399623400,161.4,46.875,5625.0
1782422676409623400,161.41,46.875,5625.0
1782422676419623400,161.42000000000002,46.875,5625.0
1782422676429623400,161.43,46.875,5625.0
1782422676439623400,161.44,46.875,5625.0
1782422676449623400,161.45000000000002,46.875,5625.0
1782422676459623400,161.46,46.875,5625.0
1782422676469623400,161.47,46.875,5625.0
1782422676479623400,161.48,46.875,5625.0
1782422676489623400,161.49,46.875,5625.0
1782422676499623400,161.5,46.875,5625.0
1782422676509623400,161.51,46.875,5625.0
1782422676519623400,161.52,46.875,5625.0
1782422676529623400,161.53,46.875,5625.0
1782422676539623400,161.54,46.875,5625.0
1782422676549623400,161.55,46.875,5625.0
1782422676559623400,161.56,46.875,5625.0
1782422676569623400,161.57,46.875,5625.0
1782422676579623400,161.58,46.875,5625.0
1782422676589623400,161.59,46.875,5625.0
1782422676599623400,161.6,46.875,5625.0
1782422676609623400,161.61,46.875,5625.0
1782422676619623400,161.62,46.875,5625.0
1782422676629623400,161.63,46.875,5625.0
1782422676639623400,161.64,46.875,5625.0
1782422676649623400,161.65,46.875,5625.0
1782422676659623400,161.66,46.875,5625.0
1782422676669623400,161.67000000000002,46.875,5625.0
1782422676679623400,161.68,46.875,5625.0
1782422676689623400,161.69,46.875,5625.0
1782422676699623400,161.70000000000002,46.875,5625.0
1782422676709623400,161.71,46.875,5625.0
1782422676719623400,161.72,46.875,5625.0
1782422676729623400,161.73,46.875,5625.0
1782422676739623400,161.74,46.875,5625.0
1782422676749623400,161.75,46.875,5625.0
1782422676759623400,161.76,46.875,5625.0
1782422676769623400,161.77,46.875,5625.0
1782422676779623400,161.78,46.875,5625.0
1782422676789623400,161.79,46.875,5625.0
1782422676799623400,161.8,46.875,5625.0
1782422676809623400,161.81,46.875,5625.0
1782422676819623400,161.82,46.875,5625.0
1782422676829623400,161.83,46.875,5625.0
1782422676839623400,161.84,46.875,5625.0
1782422676849623400,161.85,46.875,5625.0
1782422676859623400,161.86,46.875,5625.0
1782422676869623400,161.87,46.875,5625.0
1782422676879623400,161.88,46.875,5625.0
1782422676889623400,161.89,46.875,5625.0
1782422676899623400,161.9,46.875,5625.0
1782422676909623400,161.91,46.875,5625.0
1782422676919623400,161.92000000000002,46.875,5625.0
1782422676929623400,161.93,46.875,5625.0
1782422676939623400,161.94,46.875,5625.0
1782422676949623400,161.95000000000002,46.875,5625.0
1782422676959623400,161.96,46.875,5625.0
1782422676969623400,161.97,46.875,5625.0
1782422676979623400,161.98,46.875,5625.0
1782422676989623400,161.99,46.875,5625.0
1782422676999623400,162.0,46.875,5625.0
1782422677009623400,162.01,46.875,5625.0
1782422677019623400,162.02,46.875,5625.0
1782422677029623400,162.03,46.875,5625.0
1782422677039623400,162.04,46.875,5625.0
1782422677049623400,162.05,46.875,5625.0
1782422677059623400,162.06,46.875,5625.0
1782422677069623400,162.07,46.875,5625.0
1782422677079623400,162.08,46.875,5625.0
1782422677089623400,162.09,46.875,5625.0
1782422677099623400,162.1,46.875,5625.0
1782422677109623400,162.11,46.875,5625.0
1782422677119623400,162.12,46.875,5625.0
1782422677129623400,162.13,46.875,5625.0
1782422677139623400,162.14,46.875,5625.0
1782422677149623400,162.15,46.875,5625.0
1782422677159623400,162.16,46.875,5625.0
1782422677169623400,162.17000000000002,46.875,5625.0
1782422677179623400,162.18,46.875,5625.0
1782422677189623400,162.19,46.875,5625.0
1782422677199623400,162.20000000000002,46.875,5625.0
1782422677209623400,162.21,46.875,5625.0
1782422677219623400,162.22,46.875,5625.0
1782422677229623400,162.23,46.875,5625.0
1782422677239623400,162.24,46.875,5625.0
1782422677249623400,162.25,46.875,5625.0
1782422677259623400,162.26,46.875,5625.0
1782422677269623400,162.27,46.875,5625.0
1782422677279623400,162.28,47.16938545568488,5660.326254682186
1782422677289623400,162.29,47.473902379239895,5696.868285508787
1782422677299623400,162.3,47.77841930279577,5733.410316335493
1782422677309623400,162.31,48.08293622635078,5769.952347162094
1782422677319623400,162.32,48.387453149905795,5806.494377988695
1782422677329623400,162.33,48.691970073461675,5843.036408815401
1782422677339623400,162.34,48.99648699701669,5879.578439642002
1782422677349623400,162.35,49.3010039205717,5916.120470468604
1782422677359623400,162.36,49.60552084412758,5952.662501295309
1782422677369623400,162.37,49.91003776768259,5989.204532121911
1782422677379623400,162.38,50.2145546912376,6025.746562948512
1782422677389623400,162.39,50.519071614792615,6062.288593775114
1782422677399623400,162.4,50.78125,6093.75
1782422677409623400,162.41,50.78125,6093.75
1782422677419623400,162.42000000000002,50.78125,6093.75
1782422677429623400,162.43,50.78125,6093.75
1782422677439623400,162.44,50.78125,6093.75
1782422677449623400,162.45000000000002,50.78125,6093.75
1782422677459623400,162.46,50.78125,6093.75
1782422677469623400,162.47,50.78125,6093.75
1782422677479623400,162.48,50.78125,6093.75
1782422677489623400,162.49,50.78125,6093.75
1782422677499623400,162.5,50.78125,6093.75
1782422677509623400,162.51,50.78125,6093.75
1782422677519623400,162.52,50.78125,6093.75
1782422677529623400,162.53,50.78125,6093.75
1782422677539623400,162.54,50.78125,6093.75
1782422677549623400,162.55,50.78125,6093.75
1782422677559623400,162.56,50.78125,6093.75
1782422677569623400,162.57,50.78125,6093.75
1782422677579623400,162.58,50.78125,6093.75
1782422677589623400,162.59,50.78125,6093.75
1782422677599623400,162.6,50.78125,6093.75
1782422677609623400,162.61,50.78125,6093.75
1782422677619623400,162.62,50.78125,6093.75
1782422677629623400,162.63,50.78125,6093.75
1782422677639623400,162.64,50.78125,6093.75
1782422677649623400,162.65,50.78125,6093.75
1782422677659623400,162.66,50.78125,6093.75
1782422677669623400,162.67000000000002,50.78125,6093.75
1782422677679623400,162.68,50.78125,6093.75
1782422677689623400,162.69,50.78125,6093.75
1782422677699623400,162.70000000000002,50.78125,6093.75
1782422677709623400,162.71,50.78125,6093.75
1782422677719623400,162.72,50.78125,6093.75
1782422677729623400,162.73,50.78125,6093.75
1782422677739623400,162.74,50.78125,6093.75
1782422677749623400,162.75,50.78125,6093.75
1782422677759623400,162.76,50.78125,6093.75
1782422677769623400,162.77,50.78125,6093.75
1782422677779623400,162.78,50.78125,6093.75
1782422677789623400,162.79,50.78125,6093.75
1782422677799623400,162.8,50.78125,6093.75
1782422677809623400,162.81,50.78125,6093.75
1782422677819623400,162.82,50.78125,6093.75
1782422677829623400,162.83,50.78125,6093.75
1782422677839623400,162.84,50.78125,6093.75
1782422677849623400,162.85,50.78125,6093.75
1782422677859623400,162.86,50.78125,6093.75
1782422677869623400,162.87,50.78125,6093.75
1782422677879623400,162.88,50.78125,6093.75
1782422677889623400,162.89,50.78125,6093.75
1782422677899623400,162.9,50.78125,6093.75
1782422677909623400,162.91,50.78125,6093.75
1782422677919623400,162.92000000000002,50.78125,6093.75
1782422677929623400,162.93,50.78125,6093.75
1782422677939623400,162.94,50.78125,6093.75
1782422677949623400,162.95000000000002,50.78125,6093.75
1782422677959623400,162.96,50.78125,6093.75
1782422677969623400,162.97,50.78125,6093.75
1782422677979623400,162.98,50.78125,6093.75
1782422677989623400,162.99,50.78125,6093.75
1782422677999623400,163.0,50.78125,6093.75
1782422678009623400,163.01,50.78125,6093.75
1782422678019623400,163.02,50.78125,6093.75
1782422678029623400,163.03,50.78125,6093.75
1782422678039623400,163.04,50.78125,6093.75
1782422678049623400,163.05,50.78125,6093.75
1782422678059623400,163.06,50.78125,6093.75
1782422678069623400,163.07,50.78125,6093.75
1782422678079623400,163.08,50.78125,6093.75
1782422678089623400,163.09,50.78125,6093.75
1782422678099623400,163.1,50.78125,6093.75
1782422678109623400,163.11,50.78125,6093.75
1782422678119623400,163.12,50.78125,6093.75
1782422678129623400,163.13,50.78125,6093.75
1782422678139623400,163.14,50.78125,6093.75
1782422678149623400,163.15,50.78125,6093.75
1782422678159623400,163.16,50.78125,6093.75
1782422678169623400,163.17000000000002,50.67596669578758,6081.11600349451
1782422678179623400,163.18,50.06693284867647,6008.031941841177
1782422678189623400,163.19,49.45789900156537,5934.947880187844
1782422678199623400,163.20000000000002,48.84886515445253,5861.863818534304
1782422678209623400,163.21,48.239831307341426,5788.779756880972
1782422678219623400,163.22,47.630797460230326,5715.695695227639
1782422678229623400,163.23,47.02176361311922,5642.611633574306
1782422678239623400,163.24,46.412729766006386,5569.527571920766
1782422678249623400,163.25,45.80369591889528,5496.443510267433
1782422678259623400,163.26,45.19466207178417,5423.359448614101
1782422678269623400,163.27,44.58562822467134,5350.27538696056
1782422678279623400,163.28,43.97659437756023,5277.191325307228
1782422678289623400,163.29,43.367560530449126,5204.107263653896
1782422678299623400,163.3,42.96875,5156.25
1782422678309623400,163.31,42.96875,5156.25
1782422678319623400,163.32,42.96875,5156.25
1782422678329623400,163.33,42.96875,5156.25
1782422678339623400,163.34,42.96875,5156.25
1782422678349623400,163.35,42.96875,5156.25
1782422678359623400,163.36,42.96875,5156.25
1782422678369623400,163.37,42.96875,5156.25
1782422678379623400,163.38,42.96875,5156.25
1782422678389623400,163.39,42.96875,5156.25
1782422678399623400,163.4,42.96875,5156.25
1782422678409623400,163.41,42.96875,5156.25
1782422678419623400,163.42000000000002,42.96875,5156.25
1782422678429623400,163.43,42.96875,5156.25
1782422678439623400,163.44,42.96875,5156.25
1782422678449623400,163.45000000000002,42.96875,5156.25
1782422678459623400,163.46,42.96875,5156.25
1782422678469623400,163.47,42.96875,5156.25
1782422678479623400,163.48,42.96875,5156.25
1782422678489623400,163.49,42.96875,5156.25
1782422678499623400,163.5,42.96875,5156.25
1782422678509623400,163.51,42.96875,5156.25
1782422678519623400,163.52,42.96875,5156.25
1782422678529623400,163.53,42.96875,5156.25
1782422678539623400,163.54,42.96875,5156.25
1782422678549623400,163.55,42.96875,5156.25
1782422678559623400,163.56,43.178801670762375,5181.456200491485
1782422678569623400,163.57,43.48331859431793,5217.998231318151
1782422678579623400,163.58,43.78783551787434,5254.540262144921
1782422678589623400,163.59,44.092352441429895,5291.082292971588
1782422678599623400,163.6,44.39686936498545,5327.6243237982535
1782422678609623400,163.61,44.70138628854187,5364.166354625024
1782422678619623400,163.62,45.00590321209742,5400.70838545169
1782422678629623400,163.63,45.31042013565297,5437.250416278356
1782422678639623400,163.64,45.61493705920852,5473.792447105023
1782422678649623400,163.65,45.91945398276494,5510.334477931793
1782422678659623400,163.66,46.223970906320496,5546.87650875846
1782422678669623400,163.67000000000002,46.528487829876916,5583.418539585229
1782422678679623400,163.68,46.83300475343246,5619.960570411896
1782422678689623400,163.69,47.137521676987554,5656.502601238506
1782422678699623400,163.70000000000002,47.442038600543434,5693.044632065212
1782422678709623400,163.71,47.74655552409844,5729.586662891813
1782422678719623400,163.72,48.05107244765345,5766.128693718415
1782422678729623400,163.73,48.35558937120847,5802.670724545016
1782422678739623400,163.74,48.66010629476435,5839.212755371722
1782422678749623400,163.75,48.96462321831936,5875.754786198323
1782422678759623400,163.76,49.269140141874374,5912.296817024925
1782422678769623400,163.77,49.573657065430254,5948.83884785163
1782422678779623400,163.78,49.87817398898527,5985.380878678232
1782422678789623400,163.79,50.182690912540274,6021.922909504833
1782422678799623400,163.8,50.487207836096154,6058.464940331539
1782422678809623400,163.81,50.791724759651146,6095.006971158138
1782422678819623400,163.82,51.09624168320562,6131.549001984675
1782422678829623400,163.83,51.40075860676096,6168.091032811315
1782422678839623400,163.84,51.70527553031543,6204.633063637852
1782422678849623400,163.85,52.009792453869906,6241.175094464389
1782422678859623400,163.86,52.314309377425246,6277.717125291029
1782422678869623400,163.87,52.61882630097972,6314.259156117566
1782422678879623400,163.88,52.92334322453419,6350.8011869441025
1782422678889623400,163.89,53.227860148088666,6387.34321777064
1782422678899623400,163.9,53.532377071644,6423.88524859728
1782422678909623400,163.91,53.83689399519847,6460.427279423817
1782422678919623400,163.92000000000002,54.14141091875381,6496.969310250458
1782422678929623400,163.93,54.445927842308286,6533.5113410769945
1782422678939623400,163.94,54.6875,6562.5
1782422678949623400,163.95000000000002,54.6875,6562.5
1782422678959623400,163.96,54.6875,6562.5
1782422678969623400,163.97,54.6875,6562.5
1782422678979623400,163.98,54.6875,6562.5
1782422678989623400,163.99,54.6875,6562.5
1782422678999623400,164.0,54.6875,6562.5
1782422679009623400,164.01,54.6875,6562.5
1782422679019623400,164.02,54.6875,6562.5
1782422679029623400,164.03,54.6875,6562.5
1782422679039623400,164.04,54.6875,6562.5
1782422679049623400,164.05,54.6875,6562.5
1782422679059623400,164.06,54.6875,6562.5
1782422679069623400,164.07,54.6875,6562.5
1782422679079623400,164.08,54.6875,6562.5
1782422679089623400,164.09,54.6875,6562.5
1782422679099623400,164.1,54.6875,6562.5
1782422679109623400,164.11,54.6875,6562.5
1782422679119623400,164.12,54.6875,6562.5
1782422679129623400,164.13,54.6875,6562.5
1782422679139623400,164.14,54.6875,6562.5
1782422679149623400,164.15,54.6875,6562.5
1782422679159623400,164.16,54.6875,6562.5
1782422679169623400,164.17000000000002,54.6875,6562.5
1782422679179623400,164.18,54.6875,6562.5
1782422679189623400,164.19,54.6875,6562.5
1782422679199623400,164.20000000000002,54.6875,6562.5
1782422679209623400,164.21,54.6875,6562.5
1782422679219623400,164.22,54.6875,6562.5
1782422679229623400,164.23,54.6875,6562.5
1782422679239623400,164.24,54.6875,6562.5
1782422679249623400,164.25,54.6875,6562.5
1782422679259623400,164.26,54.6875,6562.5
1782422679269623400,164.27,54.6875,6562.5
1782422679279623400,164.28,54.6875,6562.5
1782422679289623400,164.29,54.6875,6562.5
1782422679299623400,164.3,54.6875,6562.5
1782422679309623400,164.31,54.6875,6562.5
1782422679319623400,164.32,54.6875,6562.5
1782422679329623400,164.33,54.6875,6562.5
1782422679339623400,164.34,54.6875,6562.5
1782422679349623400,164.35,54.6875,6562.5
1782422679359623400,164.36,54.6875,6562.5
1782422679369623400,164.37,54.6875,6562.5
1782422679379623400,164.38,54.6875,6562.5
1782422679389623400,164.39,54.6875,6562.5
1782422679399623400,164.4,54.6875,6562.5
1782422679409623400,164.41,54.6875,6562.5
1782422679419623400,164.42000000000002,54.6875,6562.5
1782422679429623400,164.43,54.6875,6562.5
1782422679439623400,164.44,54.6875,6562.5
1782422679449623400,164.45000000000002,54.6875,6562.5
1782422679459623400,164.46,54.6875,6562.5
1782422679469623400,164.47,54.6875,6562.5
1782422679479623400,164.48,54.6875,6562.5
1782422679489623400,164.49,54.6875,6562.5
1782422679499623400,164.5,54.6875,6562.5
1782422679509623400,164.51,54.6875,6562.5
1782422679519623400,164.52,54.6875,6562.5
1782422679529623400,164.53,54.6875,6562.5
1782422679539623400,164.54,54.6875,6562.5
1782422679549623400,164.55,54.6875,6562.5
1782422679559623400,164.56,54.6875,6562.5
1782422679569623400,164.57,54.6875,6562.5
1782422679579623400,164.58,54.6875,6562.5
1782422679589623400,164.59,54.6875,6562.5
1782422679599623400,164.6,54.6875,6562.5
1782422679609623400,164.61,54.6875,6562.5
1782422679619623400,164.62,54.6875,6562.5
1782422679629623400,164.63,54.6875,6562.5
1782422679639623400,164.64,54.6875,6562.5
1782422679649623400,164.65,54.6875,6562.5
1782422679659623400,164.66,54.6875,6562.5
1782422679669623400,164.67000000000002,54.6875,6562.5
1782422679679623400,164.68,54.6875,6562.5
1782422679689623400,164.69,54.6875,6562.5
1782422679699623400,164.70000000000002,54.6875,6562.5
1782422679709623400,164.71,54.6875,6562.5
1782422679719623400,164.72,54.6875,6562.5
1782422679729623400,164.73,54.6875,6562.5
1782422679739623400,164.74,54.6875,6562.5
1782422679749623400,164.75,54.6875,6562.5
1782422679759623400,164.76,54.6875,6562.5
1782422679769623400,164.77,54.6875,6562.5
1782422679779623400,164.78,54.6875,6562.5
1782422679789623400,164.79,54.6875,6562.5
1782422679799623400,164.8,54.6875,6562.5
1782422679809623400,164.81,54.6875,6562.5
1782422679819623400,164.82,54.6875,6562.5
1782422679829623400,164.83,54.6875,6562.5
1782422679839623400,164.84,54.6875,6562.5
1782422679849623400,164.85,54.6875,6562.5
1782422679859623400,164.86,54.6875,6562.5
1782422679869623400,164.87,54.6875,6562.5
1782422679879623400,164.88,54.6875,6562.5
1782422679889623400,164.89,54.6875,6562.5
1782422679899623400,164.9,54.6875,6562.5
1782422679909623400,164.91,54.6875,6562.5
1782422679919623400,164.92000000000002,54.6875,6562.5
1782422679929623400,164.93,54.6875,6562.5
1782422679939623400,164.94,54.6875,6562.5
1782422679949623400,164.95000000000002,54.6875,6562.5
1782422679959623400,164.96,54.6875,6562.5
1782422679969623400,164.97,54.6875,6562.5
1782422679979623400,164.98,54.6875,6562.5
1782422679989623400,164.99,54.6875,6562.5
1782422679999623400,165.0,54.6875,6562.5
1782422680009623400,165.01,54.6875,6562.5
1782422680019623400,165.02,54.6875,6562.5
1782422680029623400,165.03,54.6875,6562.5
1782422680039623400,165.04,54.6875,6562.5
1782422680049623400,165.05,54.6875,6562.5
1782422680059623400,165.06,54.6875,6562.5
1782422680069623400,165.07,54.6875,6562.5
1782422680079623400,165.08,54.6875,6562.5
1782422680089623400,165.09,54.6875,6562.5
1782422680099623400,165.1,54.6875,6562.5
1782422680109623400,165.11,54.6875,6562.5
1782422680119623400,165.12,54.6875,6562.5
1782422680129623400,165.13,54.6875,6562.5
1782422680139623400,165.14,54.6875,6562.5
1782422680149623400,165.15,54.6875,6562.5
1782422680159623400,165.16,54.6875,6562.5
1782422680169623400,165.17000000000002,54.6875,6562.5
1782422680179623400,165.18,54.6875,6562.5
1782422680189623400,165.19,54.6875,6562.5
1782422680199623400,165.20000000000002,54.6875,6562.5
1782422680209623400,165.21,54.6875,6562.5
1782422680219623400,165.22,54.6875,6562.5
1782422680229623400,165.23,54.6875,6562.5
1782422680239623400,165.24,54.6875,6562.5
1782422680249623400,165.25,54.6875,6562.5
1782422680259623400,165.26,54.6875,6562.5
1782422680269623400,165.27,54.6875,6562.5
1782422680279623400,165.28,54.6875,6562.5
1782422680289623400,165.29,54.6875,6562.5
1782422680299623400,165.3,54.6875,6562.5
1782422680309623400,165.31,54.6875,6562.5
1782422680319623400,165.32,54.6875,6562.5
1782422680329623400,165.33,54.6875,6562.5
1782422680339623400,165.34,54.6875,6562.5
1782422680349623400,165.35,54.6875,6562.5
1782422680359623400,165.36,54.6875,6562.5
1782422680369623400,165.37,54.6875,6562.5
1782422680379623400,165.38,54.6875,6562.5
1782422680389623400,165.39,54.6875,6562.5
1782422680399623400,165.4,54.6875,6562.5
1782422680409623400,165.41,54.6875,6562.5
1782422680419623400,165.42000000000002,54.6875,6562.5
1782422680429623400,165.43,54.6875,6562.5
1782422680439623400,165.44,54.6875,6562.5
1782422680449623400,165.45000000000002,54.6875,6562.5
1782422680459623400,165.46,54.6875,6562.5
1782422680469623400,165.47,54.6875,6562.5
1782422680479623400,165.48,54.6875,6562.5
1782422680489623400,165.49,54.6875,6562.5
1782422680499623400,165.5,54.6875,6562.5
1782422680509623400,165.51,54.6875,6562.5
1782422680519623400,165.52,54.6875,6562.5
1782422680529623400,165.53,54.6875,6562.5
1782422680539623400,165.54,54.6875,6562.5
1782422680549623400,165.55,54.6875,6562.5
1782422680559623400,165.56,54.6875,6562.5
1782422680569623400,165.57,54.6875,6562.5
1782422680579623400,165.58,54.6875,6562.5
1782422680589623400,165.59,54.6875,6562.5
1782422680599623400,165.6,54.6875,6562.5
1782422680609623400,165.61,54.6875,6562.5
1782422680619623400,165.62,54.6875,6562.5
1782422680629623400,165.63,54.6875,6562.5
1782422680639623400,165.64,54.6875,6562.5
1782422680649623400,165.65,54.6875,6562.5
1782422680659623400,165.66,54.6875,6562.5
1782422680669623400,165.67000000000002,54.6875,6562.5
1782422680679623400,165.68,54.6875,6562.5
1782422680689623400,165.69,54.6875,6562.5
1782422680699623400,165.70000000000002,54.6875,6562.5
1782422680709623400,165.71,54.6875,6562.5
1782422680719623400,165.72,54.6875,6562.5
1782422680729623400,165.73,54.6875,6562.5
1782422680739623400,165.74,54.310517988355414,6517.26215860265
1782422680749623400,165.75,53.70148414124539,6444.178096949447
1782422680759623400,165.76,53.09245029413536,6371.094035296243
1782422680769623400,165.77,52.48341644702361,6298.009973642833
1782422680779623400,165.78,51.87438259991358,6224.92591198963
1782422680789623400,165.79,51.265348752803554,6151.841850336426
1782422680799623400,165.8,50.6563149056918,6078.757788683016
1782422680809623400,165.81,50.047281058581774,6005.673727029813
1782422680819623400,165.82,49.43824721147175,5932.589665376609
1782422680829623400,165.83,48.829213364359994,5859.505603723199
1782422680839623400,165.84,48.22017951724997,5786.421542069996
1782422680849623400,165.85,47.61114567013994,5713.3374804167925
1782422680859623400,165.86,47.00211182302819,5640.253418763382
1782422680869623400,165.87,46.63403898795908,5596.084678555089
1782422680879623400,165.88,46.32952206440407,5559.542647728488
1782422680889623400,165.89,46.02500514084905,5523.000616901886
1782422680899623400,165.9,45.72048821729317,5486.458586075181
1782422680909623400,165.91,45.41597129373816,5449.916555248579
1782422680919623400,165.92000000000002,45.11145437018229,5413.374524421874
1782422680929623400,165.93,44.80693744662727,5376.832493595272
1782422680939623400,165.94,44.50242052307226,5340.290462768671
1782422680949623400,165.95000000000002,44.19790359951638,5303.7484319419655
1782422680959623400,165.96,43.89338667596137,5267.206401115364
1782422680969623400,165.97,43.58886975240635,5230.664370288762
1782422680979623400,165.98,43.28435282885134,5194.122339462161
1782422680989623400,165.99,42.97983590529547,5157.580308635455
1782422680999623400,166.0,43.26218101826007,5191.4617221912085
1782422681009623400,166.01,43.56669794181562,5228.003753017874
1782422681019623400,166.02,43.87121486537204,5264.545783844645
1782422681029623400,166.03,44.17573178892759,5301.087814671311
1782422681039623400,166.04,44.480248712483146,5337.629845497977
1782422681049623400,166.05,44.784765636039566,5374.171876324747
1782422681059623400,166.06,45.08928255959511,5410.713907151414
1782422681069623400,166.07,45.393799483150666,5447.2559379780805
1782422681079623400,166.08,45.698316406707086,5483.79796880485
1782422681089623400,166.09,46.00283333026264,5520.339999631517
1782422681099623400,166.1,46.30735025381819,5556.882030458183
1782422681109623400,166.11,46.611867177374606,5593.4240612849535
1782422681119623400,166.12,46.83361589906991,5620.03390788839
1782422681129623400,166.13,46.5290989755149,5583.491877061788
1782422681139623400,166.14,46.224582051959885,5546.949846235187
1782422681149623400,166.15,45.920065128404005,5510.407815408481
1782422681159623400,166.16,45.615548204849,5473.86578458188
1782422681169623400,166.17000000000002,45.31103128129312,5437.323753755174
1782422681179623400,166.18,45.006514357738105,5400.781722928573
1782422681189623400,166.19,44.70199743418309,5364.239692101971
1782422681199623400,166.20000000000002,44.39748051062721,5327.697661275266
1782422681209623400,166.21,44.0929635870722,5291.155630448664
1782422681219623400,166.22,43.788446663517185,5254.613599622063
1782422681229623400,166.23,43.48392973996218,5218.071568795461
1782422681239623400,166.24,43.1794128164063,5181.529537968756
1782422681249623400,166.25,42.96875,5156.25
1782422681259623400,166.26,42.96875,5156.25
1782422681269623400,166.27,42.96875,5156.25
1782422681279623400,166.28,42.96875,5156.25
1782422681289623400,166.29,42.96875,5156.25
1782422681299623400,166.3,42.96875,5156.25
1782422681309623400,166.31,42.96875,5156.25
1782422681319623400,166.32,42.96875,5156.25
1782422681329623400,166.33,42.96875,5156.25
1782422681339623400,166.34,42.96875,5156.25
1782422681349623400,166.35,42.96875,5156.25
1782422681359623400,166.36,42.96875,5156.25
1782422681369623400,166.37,42.96875,5156.25
