t,seconds_elapsed,E,N,lat,lon,speed,heading_deg,yaw_rate
1782422515119623400,0.12,-0.29511736627285484,0.5292065991554017,38.648700125169455,-90.13543349863897,1.0049886069965528,-102.028715884762,-0.1319184994899222
1782422515129623400,0.13,-0.30296567508361766,0.4931479779965824,38.64869980088648,-90.13543358901342,1.0168241478549829,-102.52870873882128,-0.07480966703221752
1782422515139623400,0.14,-0.31112333211089466,0.45717916535890907,38.64869947741118,-90.13543368295005,1.028659688713413,-103.0271910026029,-0.013032029443630746
1782422515149623400,0.15,-0.3195890929599417,0.4212996249797598,38.64869915473872,-90.13543378043455,1.040495229571843,-103.52407476767473,-0.010053192695323976
1782422515159623400,0.16,-0.32836171323601526,0.3855088205965137,38.648698832864284,-90.13543388145258,1.0523307704302733,-104.01927361245461,-0.02054869512641487
1782422515169623400,0.17,-0.33743994854437137,0.34980621594654937,38.648698511783046,-90.13543398598982,1.0641663112887034,-104.5127026758189,0.06678085407861087
1782422515179623400,0.18,-0.34682255449026617,0.31419127476724495,38.64869819149018,-90.13543409403194,1.0760018521471335,-105.00427872690263,0.06258558429390665
1782422515189623400,0.19,-0.3565082866789558,0.2786634607959792,38.64869787198088,-90.1354342055646,1.0878373930055636,-105.49392023097408,-0.009937031967671277
1782422515199623400,0.2,-0.36649590071569677,0.24322223777013133,38.6486975532503,-90.13543432057345,1.0996729338639937,-105.98154741128373,0.018113979440052125
1782422515209623400,0.21,-0.3767841522057449,0.2078670694270795,38.64869723529363,-90.1354344390442,1.1115084747224238,-106.46708230681163,0.07425903281389544
1782422515219623400,0.22,-0.3873717967543566,0.17259741950420243,38.648696918106054,-90.13543456096252,1.1233440155808538,-106.9504488258435,0.017507984720159766
1782422515229623400,0.23,-0.39825758996678773,0.13741275173887812,38.64869660168273,-90.13543468631406,1.135179556439284,-107.43157279533003,-0.08983361359806519
1782422515239623400,0.24,-0.4094402874482948,0.10231252986848603,38.648696286018854,-90.13543481508448,1.147015097297714,-107.91038200599664,-0.05224664029665723
1782422515249623400,0.25,-0.42091864480413405,0.06729621763040482,38.64869597110959,-90.13543494725948,1.158850638156144,-108.3868062531875,-0.03589131432070923
1782422515259623400,0.26,-0.43269141763956126,0.03236327876201249,38.648695656950125,-90.13543508282473,1.1706861790145744,-108.86077737344932,-0.058946360401298484
1782422515269623400,0.27,-0.4447573615598331,-0.0024868229993121257,38.64869534353563,-90.13543522176587,1.1825217198730045,-109.33222927686195,-0.03825244511418058
1782422515279623400,0.28,-0.45711523217020517,-0.037254623916190464,38.64869503086128,-90.1354353640686,1.1943572607314346,-109.80109797515166,0.029771305185069128
1782422515289623400,0.29,-0.4697637850759341,-0.07194066025124322,38.648694718922265,-90.13543550971858,1.2061928015898646,-110.26732160562788,0.010941337441560556
1782422515299623400,0.3,-0.4827017758822759,-0.10654546826709274,38.64869440771375,-90.13543565870147,1.2180283424482947,-110.73084045100317,-0.0578312632246893
1782422515309623400,0.31,-0.49592796019448687,-0.14106958422635987,38.648694097230916,-90.13543581100296,1.2298638833067248,-111.19159695516196,0.015268467005935713
1782422515319623400,0.32,-0.509441093617823,-0.17551354439166653,38.64869378746894,-90.13543596660871,1.2416994241651549,-111.64953573496327,0.06077206315492223
1782422515329623400,0.33,-0.5232399317575408,-0.20987788502563315,38.648693478423,-90.1354361255044,1.253534965023585,-112.10460358816438,0.039868162059616824
1782422515339623400,0.34,-0.5373232302188962,-0.2441631423908819,38.64869317008827,-90.13543628767567,1.2653705058820153,-112.55674949757234,-0.034329317609375784
1782422515349623400,0.35000000000000003,-0.5516897446071453,-0.27836985275003406,38.64869286245994,-90.13543645310824,1.2772060467404454,-113.00592463153211,0.04931463575181439
1782422515359623400,0.36,-0.5663382305275441,-0.31249855236571056,38.64869255553317,-90.13543662178775,1.2890415875988754,-113.45208234086805,0.04607633133843222
1782422515369623400,0.37,-0.5812674435853493,-0.34654977750053323,38.648692249303146,-90.13543679369987,1.3008771284573055,-113.89517815240897,-0.05297509716557076
1782422515379623400,0.38,-0.596476139385817,-0.3805240644171233,38.64869194376504,-90.13543696883026,1.3127126693157356,-114.33516975922647,-0.044213113013827396
1782422515389623400,0.39,-0.6119630735342031,-0.4144219493781021,38.64869163891404,-90.13543714716462,1.3245482101741657,-114.7720170077291,-0.0018084709277159403
1782422515399623400,0.4,-0.6277270016357639,-0.44824396864609134,38.64869133474531,-90.13543732868861,1.3363837510325958,-115.20568188175011,-0.06473960371325348
1782422515409623400,0.41000000000000003,-0.6437666792957557,-0.48199065848371214,38.64869103125404,-90.1354375133879,1.3482192918910259,-115.63612848377865,-0.19376905540674333
1782422515419623400,0.42,-0.6600808621194344,-0.5156625551535853,38.6486907284354,-90.13543770124815,1.360054832749456,-116.06332301348432,-0.1212986093532469
1782422515429623400,0.43,-0.6766683057120566,-0.5492601949183336,38.64869042628456,-90.13543789225504,1.371890373607886,-116.48723374368736,-0.08225967295300854
1782422515439623400,0.44,-0.693527765678878,-0.5827841140405772,38.648690124796715,-90.13543808639425,1.383725914466316,-116.90783099392573,-0.048940310489406
1782422515449623400,0.45,-0.710657997625155,-0.616234848782938,38.648689823967025,-90.13543828365142,1.3955614553247464,-117.32508710177667,0.013762273790027866
1782422515459623400,0.46,-0.728057757156144,-0.6496129354080367,38.64868952379069,-90.13543848401225,1.4073969961831765,-117.73897639208255,0.10598821951131936
1782422515469623400,0.47000000000000003,-0.7457257998771009,-0.682918910178496,38.64868922426286,-90.13543868746241,1.4192325370416066,-118.14947514424077,0.12359618159355151
1782422515479623400,0.48,-0.7636608813932816,-0.7161533093569363,38.64868892537872,-90.13543889398755,1.4310680779000367,-118.55656155770613,0.048049356419711746
1782422515489623400,0.49,-0.781861757309943,-0.749316669205979,38.64868862713347,-90.13543910357336,1.4429036187584667,-118.96021571585321,0.1390187502711025
1782422515499623400,0.5,-0.8003271832323409,-0.7824095259882458,38.64868832952225,-90.13543931620549,1.4547391596168968,-119.36041954835494,0.19482418512994634
1782422515509623400,0.51,-0.8190559147657315,-0.815432415966358,38.64868803254027,-90.13543953186964,1.466574700475327,-119.75715679221865,0.1709082257160217
1782422515519623400,0.52,-0.8380467075153707,-0.8483858754029371,38.64868773618269,-90.13543975055146,1.478410241333757,-120.15041295161993,0.044970416152747425
1782422515529623400,0.53,-0.8572983170865152,-0.8812704405606043,38.64868744044469,-90.13543997223661,1.490245782192187,-120.5401752566765,0.05245923665081186
1782422515539623400,0.54,-0.8768094990844209,-0.914086647701981,38.648687145321446,-90.13544019691079,1.5020813230506174,-120.9264326212948,0.05865454286867742
1782422515549623400,0.55,-0.896579009114344,-0.9468350330896885,38.64868685080814,-90.13544042455965,1.5139168639090474,-121.3091756002221,-0.0035663738367989247
1782422515559623400,0.56,-0.9166056027815405,-0.9795161329863484,38.648686556899946,-90.13544065516886,1.5257524047674775,-121.68839634542857,-0.022858964533675467
1782422515569623400,0.5700000000000001,-0.9368880356912671,-1.0121304836545821,38.64868626359205,-90.13544088872412,1.5375879456259076,-122.06408856193879,0.027265615644128473
1782422515579623400,0.58,-0.9574250634487792,-1.04467862135701,38.64868597087961,-90.13544112521106,1.5494234864843377,-122.43624746323279,0.011935629793506866
1782422515589623400,0.59,-0.9782154416593337,-1.0771610823562552,38.64868567875782,-90.13544136461537,1.5612590273427678,-122.80486972632745,-0.14045387115350724
1782422515599623400,0.6,-0.9992579259281865,-1.109578402914938,38.64868538722185,-90.13544160692273,1.5730945682011979,-123.16995344664161,-0.15429984114566353
1782422515609623400,0.61,-1.0205512718605938,-1.14193111929568,38.64868509626689,-90.13544185211877,1.584930109059628,-123.53149809274731,-0.15243336351113
1782422515619623400,0.62,-1.042094235061812,-1.1742197677611026,38.648684805888095,-90.13544210018922,1.596765649918058,-123.88950446110422,-0.18032230918090886
1782422515629623400,0.63,-1.0638855711370967,-1.206444884573827,38.64868451608066,-90.1354423511197,1.608601190776488,-124.24397463086741,-0.2291668711788664
1782422515639623400,0.64,-1.0859240356917044,-1.238607005996475,38.64868422683975,-90.13544260489593,1.6204367316349182,-124.5949119188521,-0.15812787837990305
1782422515649623400,0.65,-1.1082083843308914,-1.2707066682916675,38.64868393816055,-90.13544286150352,1.6322722724933485,-124.942320834733,-0.1053257563959645
1782422515659623400,0.66,-1.130737372659914,-1.3027444077220263,38.64868365003824,-90.13544312092819,1.6441078133517786,-125.28620703656023,-0.13435436250001412
1782422515669623400,0.67,-1.153509756284028,-1.3347207605501723,38.64868336246799,-90.13544338315559,1.6559433542102087,-125.62657728665461,0.007338889682162789
1782422515679623400,0.68,-1.1765242908084899,-1.3666362630387276,38.64868307544498,-90.13544364817139,1.6677788950686387,-125.96343940794847,0.14583861905971968
1782422515689623400,0.6900000000000001,-1.1997797318385552,-1.3984914514503128,38.648682788964386,-90.13544391596128,1.6796144359270688,-126.29680224083347,0.20317273708477182
1782422515699623400,0.7000000000000001,-1.2232748349794813,-1.4302868620475497,38.64868250302139,-90.1354441865109,1.691449976785499,-126.62667560056569,0.11284523681273416
1782422515709623400,0.71,-1.247008355836523,-1.462023031093059,38.64868221761117,-90.13544445980594,1.703285517643929,-126.95307023528423,0.18617054123642424
1782422515719623400,0.72,-1.2709790500149378,-1.4937004948494634,38.64868193272889,-90.13544473583207,1.715121058502359,-127.27599778468318,0.2415979075669517
1782422515729623400,0.73,-1.2951856731199807,-1.5253197895793835,38.64868164836974,-90.13544501457494,1.7269565993607892,-127.59547073938208,0.17403305246522865
1782422515739623400,0.74,-1.319626980756909,-1.556881451545441,38.6486813645289,-90.13544529602025,1.7387921402192192,-127.91150240102695,0.1163956273220944
1782422515749623400,0.75,-1.344301728530978,-1.588386017010257,38.64868108120153,-90.13544558015366,1.7506276810776495,-128.2241068431603,0.10498966977715384
1782422515759623400,0.76,-1.3692086720474443,-1.6198340222364522,38.64868079838283,-90.13544586696084,1.7624632219360796,-128.53329887288407,0.0913598589222326
1782422515769623400,0.77,-1.394346566911564,-1.6512260034866495,38.648680516067955,-90.13544615642745,1.7742987627945097,-128.83909399334607,-0.06811602999669703
1782422515779623400,0.78,-1.4197141687285928,-1.682562497023469,38.6486802342521,-90.13544644853917,1.7861343036529398,-129.14150836706773,-0.07850754522941474
1782422515789623400,0.79,-1.4453102331037881,-1.7138440391095326,38.64867995293043,-90.13544674328168,1.7979698445113699,-129.44055878012608,-0.07088672482667929
1782422515799623400,0.8,-1.4711335156424046,-1.7450711660074614,38.64867967209813,-90.13544704064064,1.8098053853698,-129.7362626072206,-0.07570978090184886
1782422515809623400,0.81,-1.4971827719496995,-1.7762444139798776,38.64867939175038,-90.13544734060171,1.82164092622823,-130.02863777762352,-0.10457131443289319
1782422515819623400,0.8200000000000001,-1.5234567576309288,-1.8073643192894018,38.648679111882345,-90.13544764315058,1.8334764670866603,-130.31770274202378,-0.10592700519459546
1782422515829623400,0.8300000000000001,-1.5499542282913483,-1.8384314181986556,38.64867883248921,-90.13544794827293,1.8453120079450904,-130.60347644027976,-0.06212056844330554
1782422515839623400,0.84,-1.5766739395362144,-1.8694462469702597,38.64867855356616,-90.13544825595439,1.8571475488035203,-130.88597827007635,-0.11991265090324574
1782422515849623400,0.85,-1.6036146469707835,-1.9004093418668375,38.64867827510835,-90.13544856618066,1.8689830896619504,-131.16522805649325,-0.06364957039844915
1782422515859623400,0.86,-1.630775106200311,-1.9313212391510084,38.64867799711099,-90.13544887893741,1.8808186305203807,-131.44124602248235,-0.0691233662535985
1782422515869623400,0.87,-1.6581540728300546,-1.9621824750853942,38.64867771956922,-90.1354491942103,1.8926541713788108,-131.71405276024774,-0.011262021950100579
1782422515879623400,0.88,-1.685750302465269,-1.992993585932616,38.648677442478245,-90.135449511985,1.9044897122372408,-131.9836692035336,-0.013886441799513862
1782422515889623400,0.89,-1.7135625507112113,-2.023755107955297,38.64867716583323,-90.1354498322472,1.916325253095671,-132.25011660080867,0.04455330665258864
1782422515899623400,0.9,-1.7415895731731372,-2.0544675774160566,38.64867688962936,-90.13545015498255,1.928160793954101,-132.5134164893343,0.03499099066342942
1782422515909623400,0.91,-1.7698301254563025,-2.0851315305775167,38.6486766138618,-90.13545048017673,1.939996334812531,-132.773590670116,0.010323672016796076
1782422515919623400,0.92,-1.7982829631659647,-2.1157475037022992,38.64867633852574,-90.1354508078154,1.9518318756709612,-133.03066118372615,-0.07151070333047121
1782422515929623400,0.93,-1.8269468419073787,-2.146316033053025,38.64867606361635,-90.13545113788425,1.9636674165293915,-133.28465028698204,0.00891191951160145
1782422515939623400,0.9400000000000001,-1.8558205172858007,-2.176837654892315,38.64867578912881,-90.13545147036893,1.9755029573878216,-133.5355804304729,0.11270700829179907
1782422515949623400,0.9500000000000001,-1.8849027449064881,-2.2073129054827922,38.6486755150583,-90.13545180525513,1.9873384982462516,-133.78347423691528,0.16923643959866894
1782422515959623400,0.96,-1.9141922803746954,-2.2377423210870755,38.648675241399985,-90.13545214252851,1.9991740391046815,-134.0283544803298,0.04675465475991396
1782422515969623400,0.97,-1.9436878792956802,-2.2681264379677883,38.64867496814906,-90.13545248217474,2.011009579963112,-134.27024406601825,0.02995544965630611
1782422515979623400,0.98,-1.9733882972746983,-2.298465792387552,38.64867469530069,-90.1354528241795,2.022845120821542,-134.50916601133264,-0.00802120841690467
1782422515989623400,0.99,-2.003292289917005,-2.3287609206089868,38.64867442285006,-90.13545316852843,2.034680661679972,-134.74514342720835,0.04570350253898374
1782422515999623400,1.0,-2.0333986128278583,-2.3590123588947156,38.64867415079234,-90.13545351520725,2.046516202538402,-134.9781995004568,0.0069173720426351035
1782422516009623400,1.01,-2.0637060216125125,-2.389220643507358,38.648673879122704,-90.13545386420158,2.0606091321933833,-135.20835747679266,0.0435240829125543
1782422516019623400,1.02,-2.094213271876225,-2.4193863107095366,38.64867360783634,-90.13545421549712,2.074704547710489,-135.43564064458084,-0.03441426189549627
1782422516029623400,1.03,-2.124919119224251,-2.449509896763872,38.648673336928425,-90.13545456907954,2.088799963227595,-135.6600723192872,-0.03554314460756307
1782422516039623400,1.04,-2.155822319261848,-2.4795919379329865,38.64867306639413,-90.1354549249345,2.1028953787447007,-135.88167582860933,-0.05989020646864227
1782422516049623400,1.05,-2.1869216275942716,-2.5096329704795006,38.64867279622863,-90.13545528304769,2.1169907942618065,-136.10047449827647,0.02423670545970653
1782422516059623400,1.06,-2.218215799826776,-2.539633530666036,38.64867252642711,-90.13545564340477,2.131086209778912,-136.31649163849679,0.05240165597134689
1782422516069623400,1.07,-2.2497035915646215,-2.5695941547552144,38.648672256984746,-90.13545600599139,2.1451816252960176,-136.52975053102972,0.05852010419038739
1782422516079623400,1.08,-2.2813837584130603,-2.599515379009657,38.64867198789671,-90.13545637079324,2.1592770408131234,-136.7402744168758,-0.047174735667924905
1782422516089623400,1.09,-2.313255055977351,-2.629397739691985,38.64867171915819,-90.13545673779599,2.1733724563302292,-136.94808648455597,-0.0987560831672593
1782422516099623400,1.1,-2.3453162398627487,-2.6592417730648203,38.64867145076435,-90.13545710698531,2.187467871847335,-137.153209858966,-0.12493912840030931
1782422516109623400,1.11,-2.3775660656745097,-2.6890480153907834,38.64867118271037,-90.13545747834688,2.201563287364441,-137.3556675907891,-0.06222243705313001
1782422516119623400,1.12,-2.41000328901789,-2.718817002932495,38.648670914991435,-90.13545785186635,2.2156587028815466,-137.55548264644645,-0.04579443040508161
1782422516129623400,1.1300000000000001,-2.4426266654981474,-2.7485492719525793,38.648670647602714,-90.13545822752941,2.229754118398652,-137.7526778985721,-0.04379793718040706
1782422516139623400,1.1400000000000001,-2.475434950720536,-2.778245358713656,38.64867038053939,-90.13545860532172,2.243849533915758,-137.9472761169923,-0.09294484533907496
1782422516149623400,1.1500000000000001,-2.508426900290313,-2.807905799478346,38.64867011379664,-90.13545898522895,2.2579449494328636,-138.1392999601909,-0.13046911881639087
1782422516159623400,1.16,-2.541601269812734,-2.83753113050927,38.64866984736964,-90.13545936723676,2.272040364949969,-138.3287719672418,-0.12188082321572223
1782422516169623400,1.17,-2.574956814893056,-2.867121888069052,38.64866958125356,-90.13545975133086,2.2861357804670748,-138.5157145502074,-0.1707285137411099
1782422516179623400,1.18,-2.608492291136535,-2.896678608420312,38.648669315443584,-90.13546013749686,2.3002311959841806,-138.70014998696448,-0.20033196512367812
1782422516189623400,1.19,-2.6422064541484263,-2.9262018278256714,38.648669049934895,-90.13546052572049,2.3143266115012864,-138.88210041445373,-0.25429615322096916
1782422516199623400,1.2,-2.676098059533987,-2.955692082547751,38.648668784722666,-90.1354609159874,2.328422027018392,-139.06158782234118,-0.3131084367579275
1782422516209623400,1.21,-2.7101658628984726,-2.985149908849172,38.648668519802065,-90.13546130828324,2.342517442535498,-139.23863404706583,-0.3662408528196608
1782422516219623400,1.22,-2.7444086198471407,-3.014575842992558,38.64866825516828,-90.1354617025937,2.3566128580526033,-139.4132607662685,-0.32304798952207603
1782422516229623400,1.23,-2.7788250859852455,-3.043970421240528,38.64866799081649,-90.13546209890445,2.370708273569709,-139.58548949357706,-0.20202471472596273
1782422516239623400,1.24,-2.813414016918045,-3.0733341798557055,38.64866772674186,-90.13546249720116,2.384803689086815,-139.75534157374412,-0.1555493870026903
1782422516249623400,1.25,-2.8481741682507935,-3.1026676551007086,38.648667462939585,-90.1354628974695,2.3988991046039208,-139.922838178117,-0.1480695854542296
1782422516259623400,1.26,-2.883104295588749,-3.1319713832381617,38.64866719940483,-90.13546329969513,2.4129945201210266,-140.08800030042883,-0.11563204299674415
1782422516269623400,1.27,-2.9182031545371667,-3.1612459005306857,38.64866693613277,-90.13546370386373,2.4270899356381324,-140.2508487528972,-0.06455551433678139
1782422516279623400,1.28,-2.953469500701303,-3.190491743240901,38.64866667311858,-90.13546410996098,2.4411853511552377,-140.41140416261666,-0.04811727026515969
1782422516289623400,1.29,-2.988902089686414,-3.219709447631429,38.64866641035746,-90.13546451797254,2.4552807666723435,-140.5696869682337,-0.03458071808212842
1782422516299623400,1.3,-3.0244996770977552,-3.2488995499648916,38.64866614784456,-90.13546492788407,2.4693761821894493,-140.72571741689288,-0.013550305416555487
1782422516309623400,1.31,-3.0602610185405843,-3.2780625865039106,38.64866588557507,-90.13546533968126,2.483471597706555,-140.87951556144077,0.023186595393161154
1782422516319623400,1.32,-3.0961848696201564,-3.3071990935111075,38.64866562354417,-90.13546575334978,2.497567013223661,-141.03110125788191,0.035515683440760754
1782422516329623400,1.33,-3.1322699859417287,-3.3363096072491016,38.64866536174703,-90.13546616887528,2.5116624287407667,-141.18049416306027,-0.020858182649304294
1782422516339623400,1.34,-3.168515123110555,-3.3653946639805166,38.64866510017883,-90.13546658624345,2.5257578442578725,-141.32771373257856,-0.01065798175439105
1782422516349623400,1.35,-3.204919036731894,-3.3944547999679724,38.64866483883475,-90.13546700543996,2.539853259774978,-141.47277921892854,0.0378127514391807
1782422516359623400,1.36,-3.2414804824110015,-3.4234905514740923,38.64866457770996,-90.13546742645046,2.5539486752920837,-141.61570966982163,-0.0024702982191902537
1782422516369623400,1.37,-3.278198215753132,-3.4525024547614946,38.648664316799646,-90.13546784926065,2.5680440908091895,-141.75652392672723,-0.12299741764464864
1782422516379623400,1.3800000000000001,-3.3150709923635446,-3.481491046092804,38.64866405609898,-90.13546827385619,2.5821395063262953,-141.89524062358612,-0.1897848833552151
1782422516389623400,1.3900000000000001,-3.352097567847492,-3.510456861730639,38.64866379560314,-90.13546870022273,2.596234921843401,-142.03187818570984,-0.20662310643080348
1782422516399623400,1.4000000000000001,-3.3892766978102324,-3.5394004379376227,38.64866353530731,-90.13546912834597,2.610330337360507,-142.16645482884678,-0.20297688642310663
1782422516409623400,1.41,-3.426607137857022,-3.568322310976377,38.64866327520666,-90.13546955821157,2.6244257528776123,-142.2989885584065,-0.23064098753781298
1782422516419623400,1.42,-3.4640876435931167,-3.597223017109522,38.648663015296364,-90.13546998980519,2.638521168394718,-142.42949716884254,-0.23694566198268513
1782422516429623400,1.43,-3.5017169706237725,-3.626103092599679,38.6486627555716,-90.13547042311251,2.652616583911824,-142.5579982431754,-0.20582971893907495
1782422516439623400,1.44,-3.539493874554246,-3.65496307370947,38.648662496027555,-90.1354708581192,2.6667119994289292,-142.6845091526556,-0.19159044089026284
1782422516449623400,1.45,-3.5774171109897925,-3.683803496701517,38.648662236659405,-90.13547129481094,2.680807414946035,-142.80904705655888,-0.21691326458294288
1782422516459623400,1.46,-3.615485435535668,-3.7126248978384386,38.64866197746231,-90.13547173317339,2.694902830463141,-142.93162890210138,-0.19124875859098683
1782422516469623400,1.47,-3.6536976037971316,-3.7414278133828613,38.64866171843147,-90.13547217319221,2.7089982459802466,-143.05227142447626,-0.16443499997004335
1782422516479623400,1.48,-3.6920523713794364,-3.7702127795974008,38.64866145956205,-90.13547261485309,2.7230936614973524,-143.17099114699585,-0.11282038572741443
1782422516489623400,1.49,-3.73054849388784,-3.7989803327446823,38.64866120084923,-90.1354730581417,2.7371890770144582,-143.28780438134132,-0.14489331348493018
1782422516499623400,1.5,-3.7691847269275986,-3.827731009087327,38.64866094228819,-90.13547350304368,2.751284492531564,-143.40272722791752,-0.09155259919177777
1782422516509623400,1.51,-3.807959826103966,-3.856465344887953,38.6486606838741,-90.13547394954475,2.7653799080486694,-143.51577557628642,-0.0035800242540831033
1782422516519623400,1.52,-3.8468725470222025,-3.885183876409186,38.64866042560214,-90.13547439763055,2.779475323565775,-143.62696510569958,0.044225549702280716
1782422516529623400,1.53,-3.88592164528756,-3.913887139913644,38.64866016746748,-90.13547484728674,2.793570739082881,-143.73631128571193,-0.004799629631016268
1782422516539623400,1.54,-3.9251058765052975,-3.9425756716639495,38.64865990946532,-90.13547529849902,2.807666154599987,-143.84382937686735,-0.012218230625667213
1782422516549623400,1.55,-3.9644239962806718,-3.9712500079227255,38.64865965159082,-90.13547575125304,2.8217615701170926,-143.94953443146343,0.07045327530303701
1782422516559623400,1.56,-4.003874760218935,-3.999910684952589,38.64865939383916,-90.13547620553449,2.8358569856341984,-144.05344129438015,0.12679501564157852
1782422516569623400,1.57,-4.043456923925348,-4.028558239016167,38.64865913620552,-90.13547666132902,2.849952401151304,-144.1555646039742,0.08435569375632986
1782422516579623400,1.58,-4.083169243005164,-4.057193206376078,38.64865887868507,-90.1354771186223,2.8640478166684096,-144.25591879303437,0.013580284384807705
1782422516589623400,1.59,-4.1230104730636405,-4.085816123294943,38.64865862127299,-90.13547757740002,2.8781432321855154,-144.3545180897863,-0.032685217626635746
1782422516599623400,1.6,-4.162979369706032,-4.114427526035383,38.648658363964465,-90.13547803764784,2.892238647702621,-144.45137651895863,-0.06647486637703803
1782422516609623400,1.61,-4.2030746885375985,-4.143027950860022,38.64865810675467,-90.13547849935142,2.906334063219727,-144.54650790288872,-0.15000148849508116
1782422516619623400,1.62,-4.243295185163592,-4.171617934031477,38.64865784963877,-90.13547896249645,2.920429478736833,-144.6399258626739,-0.20226038204421634
1782422516629623400,1.6300000000000001,-4.28363961518927,-4.200198011812375,38.648657592611954,-90.13547942706859,2.9345248942539386,-144.73164381937485,-0.25752491899256624
1782422516639623400,1.6400000000000001,-4.324106734219891,-4.228768720465334,38.6486573356694,-90.13547989305351,2.948620309771044,-144.82167499523953,-0.28022086262615353
1782422516649623400,1.6500000000000001,-4.364695297860708,-4.257330596252977,38.64865707880628,-90.13548036043689,2.9627157252881497,-144.91003241497503,-0.3140053517363446
1782422516659623400,1.6600000000000001,-4.405404061716978,-4.285884175437923,38.64865682201777,-90.13548082920438,2.9768111408052556,-144.996728907049,-0.26810139501281766
1782422516669623400,1.67,-4.446231781393957,-4.3144299942827935,38.648656565299056,-90.13548129934168,2.990906556322361,-145.0817771050131,-0.17714474802474628
1782422516679623400,1.68,-4.487177212496902,-4.342968589050212,38.64865630864531,-90.13548177083443,3.0050019718394667,-145.16518944886698,-0.06470890970238724
1782422516689623400,1.69,-4.528239110631071,-4.371500496002799,38.648656052051706,-90.13548224366832,3.0190973873565725,-145.24697818643241,0.028481325758577376
1782422516699623400,1.7,-4.569416231401716,-4.400026251403175,38.64865579551342,-90.13548271782902,3.0331928028736783,-145.32715537475755,0.06344622182097193
1782422516709623400,1.71,-4.610707330414096,-4.4285463915139625,38.64865553902564,-90.13548319330219,3.047288218390784,-145.4057328815376,0.06103400822952512
1782422516719623400,1.72,-4.652111163273466,-4.457061452597784,38.64865528258353,-90.13548367007353,3.06138363390789,-145.4827223865559,0.046646280969797276
1782422516729623400,1.73,-4.693626485585083,-4.485571970917258,38.64865502618228,-90.13548414812865,3.0754790494249953,-145.5581353831356,0.029405888365105746
1782422516739623400,1.74,-4.735252052954204,-4.514078482735007,38.648654769817064,-90.1354846274533,3.089574464942101,-145.63198317960487,0.01634316421566851
1782422516749623400,1.75,-4.776986620986083,-4.542581524313655,38.64865451348305,-90.13548510803308,3.103669880459207,-145.70427690078228,-0.0070446385946988325
1782422516759623400,1.76,-4.818828945285976,-4.571081631915818,38.64865425717543,-90.13548558985369,3.1177652959763127,-145.77502748946003,-0.0472792473835513
1782422516769623400,1.77,-4.860777781459142,-4.599579341804123,38.648654000889366,-90.1354860729008,3.1318607114934185,-145.8442457079011,-0.12194970928791414
1782422516779623400,1.78,-4.902831885110835,-4.628075190241187,38.64865374462004,-90.13548655716009,3.1459561270105243,-145.91194213934406,-0.19216709196584464
1782422516789623400,1.79,-4.944990011846312,-4.656569713489635,38.64865348836264,-90.13548704261723,3.16005154252763,-145.9781271895094,-0.15602082857686306
1782422516799623400,1.8,-4.9872509172708295,-4.685063447812086,38.64865323211233,-90.13548752925786,3.1741469580447355,-146.0428110881123,-0.05126755206548221
1782422516809623400,1.81,-5.029613356989642,-4.713556929471161,38.648652975864294,-90.13548801706769,3.1882423735618413,-146.10600389037538,0.006678412130413837
1782422516819623400,1.82,-5.072076086608007,-4.742050694729483,38.64865271961371,-90.13548850603236,3.202337789078947,-146.16771547854285,-0.03961082555506735
